ga:year,ga:month,ga:region,ga:city,ga:users,ga:sessions
2016,09,Washington,Kennewick,1,1
2016,09,Zakarpats'ka oblast,Mukacheve,1,1
2016,09,Alberta,Edmonton,1,1
2016,09,Arizona,Sacaton,1,1
2016,09,Australian Capital Territory,Canberra,1,1
2016,09,Baden-Wurttemberg,Mannheim,1,1
2016,09,California,Los Angeles,1,1
2016,09,Community of Madrid,Madrid,1,1
2016,09,England,Beeston,1,1
2016,09,England,Saint Albans,1,1
2016,09,England,Stoke-on-Trent,1,1
2016,09,Florida,Union Park,1,1
2016,09,Georgia,Vinings,1,1
2016,09,Ile-de-France,Paris,1,1
2016,09,Illinois,Chicago,1,1
2016,09,New South Wales,Sydney,1,1
2016,09,New York,New York,1,1
2016,09,Odisha,Cuttack,1,1
2016,09,Ohio,Cleveland,1,1
2016,09,Ontario,London,1,1
2016,09,Ontario,Mississauga,1,1
2016,09,Ontario,Ottawa,1,1
2016,09,Ontario,Saugeen Shores,1,1
2016,09,Ontario,Toronto,2,2
2016,09,Riyadh Province,Riyadh,1,1
2016,09,South Carolina,Pawleys Island,1,1
2016,09,South Holland,The Hague,1,1
2016,09,Taoyuan County,Zhongli District,1,1
2016,09,Tennessee,Memphis,1,1
2016,09,Texas,McKinney,1,1
2016,09,Washington,Seattle,1,1
2016,09,(not set),Belgrade,1,1
2016,09,Andhra Pradesh,Rajahmundry,1,1
2016,09,Arizona,Tucson,1,1
2016,09,Asturias,Gijon,1,1
2016,09,British Columbia,Vancouver,1,1
2016,09,Brussels,Etterbeek,1,1
2016,09,California,Glendora,1,1
2016,09,California,San Francisco,2,2
2016,09,Dublin City,Dublin,1,1
2016,09,England,London,2,2
2016,09,England,Manchester,1,1
2016,09,Groningen,Groningen,1,1
2016,09,Haifa District,Haifa,1,1
2016,09,Illinois,Chicago,1,1
2016,09,Indiana,Terre Haute,1,1
2016,09,Karnataka,Bengaluru,2,3
2016,09,Kerala,Kochi,1,1
2016,09,Maryland,Annapolis,1,1
2016,09,Missouri,Creve Coeur,1,1
2016,09,New Jersey,Summit,1,1
2016,09,North Carolina,High Point,1,1
2016,09,Ontario,Kitchener,1,1
2016,09,Ontario,Waterloo,1,1
2016,09,Queensland,Brisbane,1,1
2016,09,Saxony,Weisswasser,1,1
2016,09,Telangana,Hyderabad,1,1
2016,09,Texas,Plano,1,1
2016,09,Victoria,Melbourne,1,1
2016,09,Virginia,Virginia Beach,1,1
2016,10,California,San Jose,1,1
2016,10,(not set),Guatemala City,1,1
2016,10,Alberta,Leduc,1,1
2016,10,British Columbia,Burnaby,1,1
2016,10,Bucharest,Bucharest,1,1
2016,10,California,Monterey Park,1,1
2016,10,Daejeon,Daejeon,1,1
2016,10,Delhi,New Delhi,1,1
2016,10,District of Columbia,Washington,1,1
2016,10,England,Bristol,1,1
2016,10,England,Guildford,1,1
2016,10,England,London,2,2
2016,10,England,Slough,1,1
2016,10,Federal District,Brasilia,1,1
2016,10,Haryana,Gurgaon,1,1
2016,10,Indiana,Indianapolis,1,1
2016,10,Karnataka,Bengaluru,1,1
2016,10,Louisiana,Baton Rouge,1,1
2016,10,New Jersey,East Brunswick,1,1
2016,10,New Jersey,Jersey City,1,1
2016,10,New Jersey,Summit,1,1
2016,10,New South Wales,Sydney,1,1
2016,10,North Carolina,High Point,1,1
2016,10,Ohio,Cincinnati,1,1
2016,10,Ontario,Toronto,3,3
2016,10,State of Amazonas,Manaus,1,1
2016,10,State of Rio de Janeiro,Rio de Janeiro,1,1
2016,10,State of Sao Paulo,Sao Paulo,1,1
2016,10,Texas,Grand Prairie,1,1
2016,10,Texas,Houston,1,1
2016,10,Vienna,Vienna,1,1
2016,10,Washington,Seattle,1,1
2016,10,(not set),(not set),16,16
2016,10,(not set),Singapore,1,1
2016,10,Alberta,Calgary,1,1
2016,10,Andalusia,La Puebla de Cazalla,1,1
2016,10,Antofagasta Region,Antofagasta,1,1
2016,10,Auckland,Auckland,1,1
2016,10,California,San Diego,1,1
2016,10,England,Bristol,1,1
2016,10,England,Colchester,1,1
2016,10,England,London,3,3
2016,10,Georgia,Alpharetta,1,1
2016,10,Gyeonggi-do,Bucheon-si,1,1
2016,10,Ho Chi Minh,Ho Chi Minh City,2,2
2016,10,Illinois,Chicago,1,1
2016,10,Indiana,West Lafayette,1,1
2016,10,Karnataka,Bengaluru,1,1
2016,10,Maharashtra,Mumbai,1,1
2016,10,New Jersey,Jersey City,1,1
2016,10,New Jersey,Newark,1,1
2016,10,New York,Getzville,1,1
2016,10,New York,New York,1,1
2016,10,North Carolina,Cary,1,1
2016,10,Oregon,Hillsboro,1,1
2016,10,Pennsylvania,State College,1,1
2016,10,Seoul,Seoul,1,1
2016,10,South Australia,Adelaide,1,1
2016,10,Taichung City,(not set),1,1
2016,10,Telangana,Hyderabad,1,1
2016,10,Texas,Austin,1,1
2016,10,Texas,Houston,1,1
2016,10,Victoria,Melbourne,1,1
2016,10,Virginia,Arlington,1,1
2016,10,Washington,Bellevue,1,1
2016,10,Wellington,Wellington,1,1
2016,10,(not set),(not set),11,11
2016,10,(not set),Ulaanbaatar,1,1
2016,10,California,Santa Barbara,1,1
2016,10,Capital Region of Denmark,Copenhagen,1,1
2016,10,England,London,1,1
2016,10,Florida,Coral Gables,1,1
2016,10,Florida,Fontainebleau,1,1
2016,10,Gauteng,Pretoria,1,1
2016,10,Illinois,Chicago,1,1
2016,10,Istanbul,Istanbul,1,1
2016,10,Lombardy,Milan,1,1
2016,10,Mexico City,Mexico City,1,1
2016,10,Moscow,Moscow,1,1
2016,10,New York,Annandale-on-Hudson,1,1
2016,10,New York,Fairport,1,1
2016,10,New York,New York,1,1
2016,10,Ontario,London,1,1
2016,10,Ontario,Toronto,1,1
2016,10,Pomeranian Voivodeship,Gdansk,1,1
2016,10,State of Rio de Janeiro,Rio das Ostras,1,1
2016,10,Texas,Houston,1,1
2016,10,Tokyo,Minato,1,1
2016,10,Wales,Bridgend,1,1
2016,11,Bangkok,Bangkok,1,1
2016,11,Connecticut,Mansfield,1,1
2016,11,Daegu,Daegu,1,1
2016,11,England,London,1,1
2016,11,Illinois,Buffalo Grove,1,1
2016,11,Karnataka,Bengaluru,1,1
2016,11,Punjab,Lahore,1,1
2016,11,Queensland,Brisbane,1,1
2016,11,Taipei City,(not set),1,1
2016,11,(not set),(not set),69,69
2016,11,Australian Capital Territory,Canberra,1,1
2016,11,Bavaria,Munich,9,9
2016,11,California,Walnut Creek,1,1
2016,11,City of Zagreb,Zagreb,1,1
2016,11,England,Birmingham,1,1
2016,11,England,Leeds,1,1
2016,11,England,London,1,1
2016,11,England,Oxford,1,1
2016,11,Illinois,Darien,1,1
2016,11,Karnataka,Bengaluru,1,1
2016,11,Liguria,Ventimiglia,8,8
2016,11,Louisiana,Baton Rouge,1,1
2016,11,Minnesota,Minneapolis,1,1
2016,11,New South Wales,Sydney,1,1
2016,11,New York,Annandale-on-Hudson,1,1
2016,11,New York,New York,1,1
2016,11,Ontario,Markham,1,1
2016,11,Ontario,Toronto,2,2
2016,11,Oregon,Portland,1,3
2016,11,Rhineland-Palatinate,Mainz,1,1
2016,11,Riyadh Province,Riyadh,1,1
2016,11,Saint Petersburg,Saint Petersburg,1,1
2016,11,South Carolina,Clemson,1,1
2016,11,State of Maranhao,Sao Luis,1,1
2016,11,State of Rio de Janeiro,Rio de Janeiro,1,1
2016,11,Tamil Nadu,Chennai,1,1
2016,11,Tartu County,Tartu,1,1
2016,11,Tatarstan,Naberezhnye Chelny,1,1
2016,11,Texas,Fort Worth,1,1
2016,11,Akershus,Ski,1,1
2016,11,Almaty Province,Almaty,1,1
2016,11,Bangkok,Bangkok,1,1
2016,11,California,Santa Clara,1,1
2016,11,Delhi,(not set),1,1
2016,11,England,London,2,2
2016,11,Florida,Coral Gables,1,1
2016,11,Haryana,Gurgaon,1,1
2016,11,Ile-de-France,Paris,1,1
2016,11,Kaluga Oblast,Kaluga,1,1
2016,11,Karnataka,Bengaluru,1,1
2016,11,Lower Saxony,Wallenhorst,10,10
2016,11,Luhans'ka oblast,Luhansk,1,1
2016,11,Moscow,Moscow,1,5
2016,11,New Jersey,Mahwah,1,1
2016,11,North Carolina,Carrboro,1,1
2016,11,North Rhine-Westphalia,Dortmund,8,8
2016,11,Ontario,Ottawa,1,1
2016,11,Ontario,Toronto,1,1
2016,11,Pennsylvania,Philadelphia,1,1
2016,11,Primorsky Krai,Ussuriysk,1,1
2016,11,Rogaland,Haugesund,1,1
2016,11,Saint Petersburg,Saint Petersburg,2,39
2016,11,Samara Oblast,Samara,1,15
2016,11,Seoul,Seoul,1,1
2016,11,South Carolina,Fort Mill,1,1
2016,11,State of Pernambuco,Recife,1,1
2016,11,Stockholm County,Botkyrka,1,1
2016,11,Sverdlovsk Oblast,Yekaterinburg,1,1
2016,11,Tamil Nadu,Chennai,1,1
2016,11,Vienna,Vienna,25,25
2016,11,Vilnius County,Vilnius,1,1
2016,11,Virginia,Williamsburg,1,1
2016,11,Western Australia,Perth,1,1
2016,11,(not set),Heredia,1,1
2016,11,Colorado,Denver,1,1
2016,11,Connecticut,Bristol,1,1
2016,11,England,London,2,2
2016,11,England,Norwich,1,1
2016,11,Kaluga Oblast,Kaluga,1,1
2016,11,Karnataka,Bengaluru,1,1
2016,11,Khabarovsk Krai,Khabarovsk,1,1
2016,11,Luhans'ka oblast,Luhansk,1,1
2016,11,Moscow,Moscow,2,3
2016,11,North Carolina,Fayetteville,2,2
2016,11,Ohio,Fairfield,1,1
2016,11,Ohio,Orrville,1,1
2016,11,Oryol Oblast,Oryol,1,1
2016,11,Queensland,Brisbane,1,1
2016,11,Saint Petersburg,Saint Petersburg,4,29
2016,11,Tamil Nadu,Chennai,1,1
2016,11,Victoria,Melbourne,1,1
2016,11,Western Cape,Cape Town,1,1
2016,11,Wisconsin,Brookfield,1,1
2016,12,Beijing,Beijing,1,1
2016,12,Catalonia,Barcelona,1,1
2016,12,England,London,1,1
2016,12,Ile-de-France,Champs-sur-Marne,1,1
2016,12,Illinois,Chicago,1,1
2016,12,Maharashtra,Mumbai,1,1
2016,12,Moscow,Moscow,3,6
2016,12,New South Wales,Sydney,1,1
2016,12,New York,New York,1,1
2016,12,Republic of Bashkortostan,Salavat,1,1
2016,12,Saint Petersburg,Saint Petersburg,2,19
2016,12,Sofia City Province,Sofia,1,1
2016,12,State of Rio Grande do Norte,Natal,1,1
2016,12,Telangana,Hyderabad,1,1
2016,12,Virginia,Virginia Beach,1,1
2016,12,(not set),(not set),1,1
2016,12,(not set),Helsinki,1,1
2016,12,(not set),Kula,1,1
2016,12,California,Rancho Palos Verdes,1,1
2016,12,Capital Region of Denmark,Copenhagen,1,1
2016,12,Capital Region of Denmark,Lyngby,1,2
2016,12,City of Zagreb,Zagreb,1,1
2016,12,Connecticut,Stamford,1,1
2016,12,England,London,1,1
2016,12,Federal District,Brasilia,1,1
2016,12,Georgia,Atlanta,1,1
2016,12,Georgia,Duluth,1,1
2016,12,Ile-de-France,Boulogne-Billancourt,1,1
2016,12,Karnataka,Bengaluru,2,2
2016,12,Kyiv city,Kiev,1,1
2016,12,Madhya Pradesh,Indore,1,1
2016,12,Maryland,Baltimore,1,1
2016,12,Maryland,Bethesda,1,1
2016,12,Moscow,Moscow,1,2
2016,12,New Jersey,Jersey City,1,1
2016,12,New York,New York,1,1
2016,12,Perm Krai,(not set),1,1
2016,12,Port Louis District,Port Louis,1,1
2016,12,Quebec,Montreal,1,1
2016,12,Saint Petersburg,Saint Petersburg,1,1
2016,12,Samara Oblast,Samara,1,1
2016,12,State of Minas Gerais,Belo Horizonte,1,1
2016,12,Victoria,Melbourne,2,2
2016,12,Vienna,Vienna,1,1
2016,12,Washington,Bellevue,1,1
2016,12,Washington,Richland,1,1
2016,12,(not set),(not set),8,8
2016,12,Alabama,Warrior,1,1
2016,12,Buskerud,Ovre Eiker,1,1
2016,12,California,Irvine,1,1
2016,12,California,Palo Alto,1,1
2016,12,California,San Francisco,1,1
2016,12,California,Santa Monica,1,1
2016,12,England,Taunton,1,1
2016,12,England,Totton,1,1
2016,12,Karnataka,Bengaluru,2,2
2016,12,Krasnodar Krai,Krasnodar,1,1
2016,12,Maharashtra,Pune,1,1
2016,12,Maharashtra,Thane,1,1
2016,12,Moscow,Moscow,2,2
2016,12,New South Wales,Sydney,1,1
2016,12,New York,New York,1,1
2016,12,Nizhny Novgorod Oblast,Nizhny Novgorod,1,1
2016,12,Ohio,Twinsburg,1,1
2016,12,Podlaskie Voivodeship,Bialystok,1,1
2016,12,Samara Oblast,Samara,1,1
2016,12,Seoul,Seoul,1,1
2016,12,State of Mexico,Cuautitlan Izcalli,1,1
2016,12,State of Sao Paulo,Sao Paulo,3,3
2016,12,Telangana,Hyderabad,1,1
2016,12,Uttar Pradesh,Noida,1,1
2016,12,Washington,Bellingham,1,1
2016,12,Zurich,Schlieren,1,1
2016,12,(not set),(not set),7,7
2016,12,England,London,1,1
2016,12,Georgia,Peachtree City,1,1
2016,12,Presov Region,Presov,1,1
2016,12,Telangana,Hyderabad,1,1
2017,01,Berlin,Berlin,1,1
2017,01,Capital Region of Denmark,Copenhagen,1,1
2017,01,England,Blackburn,1,1
2017,01,England,London,2,2
2017,01,Istanbul,Istanbul,1,1
2017,01,Karnataka,Bengaluru,1,1
2017,01,New York,New York,1,1
2017,01,Ontario,Ottawa,1,1
2017,01,Ontario,Toronto,1,1
2017,01,Pennsylvania,Philadelphia,1,1
2017,01,Pest County,Erd,1,2
2017,01,Taoyuan County,Zhongli District,1,1
2017,01,Tbilisi,Tbilisi,1,1
2017,01,Virginia,Bailey's Crossroads,1,1
2017,01,Western Province,(not set),1,1
2017,01,(not set),(not set),18,18
2017,01,Attica,Athens,1,1
2017,01,Berlin,Berlin,1,1
2017,01,Calabarzon,Bacoor,1,1
2017,01,California,Oakland,1,1
2017,01,Canton of Bern,Ostermundigen,1,1
2017,01,Catalonia,Barcelona,1,1
2017,01,City of Zagreb,Zagreb,1,1
2017,01,County Dublin,Dublin,1,1
2017,01,England,Abingdon,1,1
2017,01,England,Birmingham,1,1
2017,01,England,London,2,2
2017,01,Karnataka,Bengaluru,2,2
2017,01,Massachusetts,Boston,2,2
2017,01,Massachusetts,Burlington,1,1
2017,01,Michigan,East Lansing,1,1
2017,01,Minnesota,Eagan,1,1
2017,01,Nevada,(not set),1,1
2017,01,New Jersey,Belleville,1,1
2017,01,New York,New York,2,2
2017,01,Ontario,Brampton,1,1
2017,01,Ontario,London,1,1
2017,01,Ontario,Toronto,1,1
2017,01,State of Bahia,Salvador,1,1
2017,01,Tel Aviv District,Tel Aviv-Yafo,1,1
2017,01,Telangana,Hyderabad,1,1
2017,01,Tennessee,Clarksville,9,9
2017,01,Victoria,Melbourne,1,1
2017,01,(not set),Tampere,1,1
2017,01,Alberta,Edmonton,1,1
2017,01,Berlin,Berlin,1,1
2017,01,British Columbia,Vancouver,1,1
2017,01,Bucharest,Bucharest,1,1
2017,01,California,Oceanside,1,1
2017,01,California,San Luis Obispo,1,1
